Mes_referencia,Cargo,Estado_civil,Homens,Mulheres,Media_idade,Mais_velho,Mais_novo,Primeiro_contratado
2021-7,Anl Banco Dados I,Solteiro,1,0,34.0,36,32,2013-07-08
2021-7,Anl Banco Dados I,Casado,1,0,40.0,40,40,2021-05-20
2021-8,Anl Banco Dados I,Solteiro,1,0,34.0,36,32,2013-07-08
2021-8,Anl Banco Dados I,Casado,1,0,40.0,40,40,2021-05-20
2021-9,Anl Banco Dados I,Solteiro,1,0,34.0,36,32,2013-07-08
2021-9,Anl Banco Dados I,Casado,1,0,40.0,40,40,2021-05-20
2022-1,Anl Banco Dados I,Solteiro,1,0,34.0,36,32,2013-07-08
2022-1,Anl Banco Dados I,Casado,1,0,40.0,40,40,2021-05-20
2022-10,Anl Banco Dados I,Solteiro,0,0,32.0,36,27,2018-09-04
2022-11,Anl Banco Dados I,Solteiro,0,0,32.0,36,27,2018-09-04
2022-12,Anl Banco Dados I,Solteiro,0,0,32.0,36,27,2018-09-04
2022-2,Anl Banco Dados I,Solteiro,0,0,35.0,36,34,2018-09-11
2022-3,Anl Banco Dados I,Solteiro,0,0,35.0,36,34,2018-09-11
2022-3,Anl Banco Dados I,Casado,1,0,40.0,40,40,2021-05-20
2022-4,Anl Banco Dados I,Solteiro,0,0,35.0,36,34,2018-09-11
2022-4,Anl Banco Dados I,Casado,1,0,40.0,40,40,2021-05-20
2022-5,Anl Banco Dados I,Casado,1,0,40.0,40,40,2021-05-20
2022-5,Anl Banco Dados I,Solteiro,0,0,35.0,36,34,2018-09-11
2022-6,Anl Banco Dados I,Casado,1,0,40.0,40,40,2021-05-20
2022-6,Anl Banco Dados I,Solteiro,0,0,35.0,36,34,2018-09-11
2022-7,Anl Banco Dados I,Solteiro,0,0,32.0,36,27,2018-09-04
2022-8,Anl Banco Dados I,Solteiro,0,0,32.0,36,27,2018-09-04
2022-9,Anl Banco Dados I,Solteiro,0,0,32.0,36,27,2018-09-04
2021-1,Anl Banco Dados Ii,Uniao estavel,1,0,32.0,32,32,2014-12-15
2021-1,Anl Banco Dados Ii,Casado,1,0,41.0,41,41,2015-07-13
2021-1,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-10,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-10,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2021-11,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-11,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2021-12,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-12,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2021-2,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-2,Anl Banco Dados Ii,Casado,1,0,41.0,41,41,2015-07-13
2021-2,Anl Banco Dados Ii,Uniao estavel,1,0,32.0,32,32,2014-12-15
2021-3,Anl Banco Dados Ii,Casado,1,0,41.0,41,41,2015-07-13
2021-3,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-4,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-5,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2021-5,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-6,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-6,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2021-7,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2021-7,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-8,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2021-8,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-9,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2021-9,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-1,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-1,Anl Banco Dados Ii,Solteiro,1,0,36.0,38,32,2014-10-16
2022-10,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-10,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-11,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-11,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-12,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-12,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-2,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-3,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-3,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-4,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-4,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-5,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-5,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-6,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-6,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-7,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-7,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-8,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2022-8,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-9,Anl Banco Dados Ii,Casado,1,0,35.0,35,35,2021-05-18
2022-9,Anl Banco Dados Ii,Solteiro,1,0,32.0,32,32,2013-07-08
2021-1,Anl Banco Dados Iii,Casado,1,0,60.0,60,60,2015-09-21
2021-10,Anl Banco Dados Iii,Casado,1,0,46.0,60,33,2015-09-21
2021-10,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2021-10,Anl Banco Dados Iii,Solteiro,1,0,52.0,52,52,2021-05-18
2021-11,Anl Banco Dados Iii,Casado,1,0,46.0,60,33,2015-09-21
2021-11,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2021-11,Anl Banco Dados Iii,Solteiro,1,0,52.0,52,52,2021-05-18
2021-12,Anl Banco Dados Iii,Casado,1,0,46.0,60,33,2015-09-21
2021-12,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2021-12,Anl Banco Dados Iii,Solteiro,1,0,52.0,52,52,2021-05-18
2021-2,Anl Banco Dados Iii,Casado,1,0,60.0,60,60,2015-09-21
2021-3,Anl Banco Dados Iii,Casado,1,0,60.0,60,60,2015-09-21
2021-3,Anl Banco Dados Iii,Uniao estavel,1,0,32.0,32,32,2014-12-15
2021-4,Anl Banco Dados Iii,Casado,1,0,52.0,60,44,2015-09-21
2021-4,Anl Banco Dados Iii,Uniao estavel,1,0,32.0,32,32,2014-12-15
2021-5,Anl Banco Dados Iii,Casado,1,0,52.0,60,44,2015-09-21
2021-5,Anl Banco Dados Iii,Uniao estavel,1,0,32.0,32,32,2014-12-15
2021-5,Anl Banco Dados Iii,Solteiro,1,0,52.0,52,52,2021-05-18
2021-6,Anl Banco Dados Iii,Solteiro,1,0,52.0,52,52,2021-05-18
2021-6,Anl Banco Dados Iii,Casado,1,0,46.0,60,33,2015-09-21
2021-6,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2021-7,Anl Banco Dados Iii,Casado,1,0,46.0,60,33,2015-09-21
2021-7,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2021-7,Anl Banco Dados Iii,Solteiro,1,0,52.0,52,52,2021-05-18
2021-8,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2021-8,Anl Banco Dados Iii,Solteiro,1,0,52.0,52,52,2021-05-18
2021-8,Anl Banco Dados Iii,Casado,1,0,46.0,60,33,2015-09-21
2021-9,Anl Banco Dados Iii,Casado,1,0,46.0,60,33,2015-09-21
2021-9,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2021-9,Anl Banco Dados Iii,Solteiro,1,0,52.0,52,52,2021-05-18
2022-1,Anl Banco Dados Iii,Solteiro,1,0,52.0,52,52,2021-05-18
2022-1,Anl Banco Dados Iii,Casado,1,0,46.0,60,33,2015-09-21
2022-1,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-10,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-10,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-10,Anl Banco Dados Iii,Casado,1,0,47.0,60,33,2015-09-21
2022-11,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-11,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-11,Anl Banco Dados Iii,Casado,1,0,47.0,60,33,2015-09-21
2022-12,Anl Banco Dados Iii,Casado,1,0,47.0,60,33,2015-09-21
2022-12,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-12,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-2,Anl Banco Dados Iii,Uniao estavel,1,0,32.0,32,32,2014-12-15
2022-2,Anl Banco Dados Iii,Casado,1,0,60.0,60,60,2015-09-21
2022-2,Anl Banco Dados Iii,Solteiro,1,0,38.0,38,38,2020-04-09
2022-3,Anl Banco Dados Iii,Casado,1,0,46.0,60,33,2015-09-21
2022-3,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-3,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-4,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-4,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-4,Anl Banco Dados Iii,Casado,1,0,47.0,60,33,2015-09-21
2022-5,Anl Banco Dados Iii,Casado,1,0,47.0,60,33,2015-09-21
2022-5,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-5,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-6,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-6,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-6,Anl Banco Dados Iii,Casado,1,0,47.0,60,33,2015-09-21
2022-7,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-7,Anl Banco Dados Iii,Casado,1,0,47.0,60,33,2015-09-21
2022-7,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-8,Anl Banco Dados Iii,Casado,1,0,47.0,60,33,2015-09-21
2022-8,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2022-8,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-9,Anl Banco Dados Iii,Casado,1,0,47.0,60,33,2015-09-21
2022-9,Anl Banco Dados Iii,Solteiro,1,0,43.0,52,38,2020-04-09
2022-9,Anl Banco Dados Iii,Uniao estavel,1,0,35.0,40,32,2014-12-15
2021-1,Anl Business Intelligence Ii,Casado,1,0,40.0,46,34,2019-04-04
2021-10,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2021-10,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2021-10,Anl Business Intelligence Ii,Casado,1,0,37.0,37,37,2020-11-12
2021-11,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2021-11,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2021-11,Anl Business Intelligence Ii,Casado,1,0,37.0,37,37,2020-11-12
2021-12,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2021-12,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2021-12,Anl Business Intelligence Ii,Casado,1,0,37.0,37,37,2020-11-12
2021-2,Anl Business Intelligence Ii,Casado,1,0,41.0,46,37,2019-11-19
2021-3,Anl Business Intelligence Ii,Casado,1,0,41.0,46,37,2019-11-19
2021-4,Anl Business Intelligence Ii,Casado,1,0,41.0,46,37,2019-11-19
2021-5,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2021-5,Anl Business Intelligence Ii,Casado,1,0,41.0,46,37,2019-11-19
2021-6,Anl Business Intelligence Ii,Casado,1,0,46.0,46,46,2019-11-19
2021-6,Anl Business Intelligence Ii,Solteiro,1,0,35.0,37,31,2020-11-12
2021-7,Anl Business Intelligence Ii,Solteiro,1,0,35.0,37,31,2020-11-12
2021-7,Anl Business Intelligence Ii,Casado,1,0,46.0,46,46,2019-11-19
2021-8,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2021-8,Anl Business Intelligence Ii,Casado,1,0,37.0,37,37,2020-11-12
2021-9,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2021-9,Anl Business Intelligence Ii,Solteiro,1,0,35.0,37,31,2020-11-12
2022-1,Anl Business Intelligence Ii,Solteiro,1,0,35.0,37,31,2020-11-12
2022-1,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-10,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-10,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-11,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-11,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-12,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-12,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-2,Anl Business Intelligence Ii,Casado,1,0,37.0,37,37,2020-11-12
2022-2,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-3,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-3,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-4,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-4,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-5,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-5,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-6,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-6,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-7,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-7,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-8,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2022-8,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-9,Anl Business Intelligence Ii,Solteiro,1,0,31.0,31,31,2021-05-20
2022-9,Anl Business Intelligence Ii,Divorciado,0,0,33.0,33,33,2018-09-11
2021-1,Anl Business Intelligence Iii,Solteiro,1,0,39.0,39,39,2018-04-17
2021-10,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2021-06-17
2021-2,Anl Business Intelligence Iii,Solteiro,1,0,39.0,39,39,2018-04-17
2021-3,Anl Business Intelligence Iii,Solteiro,1,0,39.0,39,39,2018-04-17
2021-4,Anl Business Intelligence Iii,Solteiro,1,0,39.0,39,39,2018-04-17
2021-6,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2021-06-17
2021-7,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2021-06-17
2021-8,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2021-06-17
2021-9,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2021-06-17
2022-10,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2022-11,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2022-12,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2022-3,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2022-4,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2022-5,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2022-6,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2022-7,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2022-8,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2022-9,Anl Business Intelligence Iii,Casado,1,0,37.0,37,37,2020-11-12
2021-1,Anl Comercial I,Casado,0,1,35.0,35,35,2012-06-04
2021-1,Anl Comercial I,Solteiro,1,0,31.0,31,31,2017-08-09
2021-10,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2021-10,Anl Comercial I,Solteiro,1,0,31.0,31,31,2017-08-09
2021-11,Anl Comercial I,Solteiro,1,1,31.0,31,29,2017-08-09
2021-11,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2021-12,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2021-12,Anl Comercial I,Solteiro,1,1,31.0,31,29,2017-08-09
2021-2,Anl Comercial I,Solteiro,1,1,33.0,35,31,2012-06-04
2021-3,Anl Comercial I,Solteiro,1,1,33.0,35,31,2012-06-04
2021-4,Anl Comercial I,Solteiro,1,0,31.0,31,31,2017-08-09
2021-4,Anl Comercial I,Casado,0,1,35.0,35,35,2012-06-04
2021-5,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2021-5,Anl Comercial I,Solteiro,1,0,31.0,31,31,2017-08-09
2021-6,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2021-6,Anl Comercial I,Solteiro,1,0,31.0,31,31,2017-08-09
2021-7,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2021-7,Anl Comercial I,Solteiro,1,0,31.0,31,31,2017-08-09
2021-8,Anl Comercial I,Solteiro,1,0,31.0,31,31,2017-08-09
2021-8,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2021-9,Anl Comercial I,Casado,0,1,36.0,36,36,2009-04-13
2021-9,Anl Comercial I,Solteiro,1,1,33.0,35,31,2012-06-04
2022-1,Anl Comercial I,Solteiro,0,1,35.0,35,35,2012-06-04
2022-1,Anl Comercial I,Casado,0,1,36.0,36,36,2009-04-13
2022-10,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2022-11,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2022-12,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2022-2,Anl Comercial I,Solteiro,0,0,29.0,29,29,2019-04-02
2022-2,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2022-3,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2022-4,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2022-5,Anl Comercial I,Casado,0,1,36.0,36,36,2009-04-13
2022-6,Anl Comercial I,Casado,0,1,36.0,36,36,2009-04-13
2022-7,Anl Comercial I,Casado,0,1,36.0,36,36,2009-04-13
2022-8,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2022-9,Anl Comercial I,Casado,0,1,36.0,36,35,2009-04-13
2021-1,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-10,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-11,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-12,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-2,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-3,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-4,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-5,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-6,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-7,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-8,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2021-9,Anl Comercial Ii,Solteiro,0,1,41.0,41,41,2010-04-15
2022-1,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-10,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-11,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-12,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-2,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-3,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-4,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-5,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-6,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-7,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-8,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2022-9,Anl Comercial Ii,Solteiro,1,1,36.0,41,31,2010-04-15
2021-1,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-10,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-11,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-12,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-2,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-3,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-4,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-5,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-6,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-7,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-8,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-9,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-1,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-10,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-11,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-12,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-2,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-3,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-4,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-5,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-6,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-7,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-8,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2022-9,Anl Comercial Iii,Casado,0,1,55.0,55,55,1988-02-23
2021-3,Anl Comercializacao Iii,Solteiro,0,1,37.0,37,37,2009-06-22
2021-4,Anl Comercializacao Iii,Solteiro,0,1,37.0,37,37,2009-06-22
2021-6,Anl Comercializacao Iii,Solteiro,0,1,37.0,37,37,2009-06-22
2021-7,Anl Comercializacao Iii,Solteiro,0,1,37.0,37,37,2009-06-22
2021-1,Anl Compras I,Solteiro,1,1,33.0,41,26,2010-04-12
2021-1,Anl Compras I,Casado,1,1,43.0,45,40,2018-10-02
2021-10,Anl Compras I,Solteiro,1,1,33.0,41,26,2010-04-12
2021-10,Anl Compras I,Casado,0,1,41.0,43,40,2017-03-03
2021-11,Anl Compras I,Solteiro,1,1,31.0,41,26,2010-04-12
2021-11,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2021-12,Anl Compras I,Solteiro,1,1,31.0,41,26,2010-04-12
2021-12,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2021-2,Anl Compras I,Solteiro,1,1,33.0,41,26,2010-04-12
2021-2,Anl Compras I,Casado,1,1,43.0,45,40,2018-10-02
2021-3,Anl Compras I,Solteiro,1,1,30.0,37,26,2010-04-12
2021-3,Anl Compras I,Casado,1,1,43.0,45,40,2018-10-02
2021-4,Anl Compras I,Solteiro,1,1,30.0,37,26,2010-04-12
2021-4,Anl Compras I,Casado,1,1,43.0,45,40,2018-10-02
2021-5,Anl Compras I,Casado,1,1,43.0,45,40,2018-10-02
2021-5,Anl Compras I,Solteiro,1,1,33.0,41,26,2010-04-12
2021-6,Anl Compras I,Solteiro,1,1,33.0,41,26,2010-04-12
2021-6,Anl Compras I,Casado,1,1,43.0,45,40,2018-10-02
2021-7,Anl Compras I,Solteiro,1,1,33.0,41,26,2010-04-12
2021-7,Anl Compras I,Casado,1,1,43.0,45,40,2018-10-02
2021-8,Anl Compras I,Casado,0,1,41.0,43,40,2017-03-03
2021-8,Anl Compras I,Solteiro,1,1,30.0,37,26,2010-04-12
2021-9,Anl Compras I,Solteiro,1,1,33.0,41,26,2010-04-12
2021-9,Anl Compras I,Casado,0,1,41.0,43,40,2017-03-03
2022-1,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-1,Anl Compras I,Solteiro,1,1,29.0,34,26,2010-04-12
2022-10,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-10,Anl Compras I,Solteiro,1,1,35.0,36,32,2017-08-15
2022-11,Anl Compras I,Solteiro,1,1,35.0,36,32,2017-08-15
2022-11,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-12,Anl Compras I,Solteiro,1,0,32.0,32,32,2019-06-06
2022-12,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-2,Anl Compras I,Solteiro,1,1,27.0,32,26,2017-02-06
2022-2,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-3,Anl Compras I,Solteiro,1,1,27.0,32,26,2017-02-06
2022-3,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-4,Anl Compras I,Solteiro,1,1,27.0,32,26,2017-02-06
2022-4,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-5,Anl Compras I,Solteiro,1,1,27.0,32,26,2017-02-06
2022-5,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-6,Anl Compras I,Solteiro,1,1,27.0,32,26,2017-02-06
2022-6,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-7,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-7,Anl Compras I,Solteiro,1,1,27.0,32,26,2017-02-06
2022-8,Anl Compras I,Solteiro,1,1,35.0,36,32,2017-08-15
2022-8,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-9,Anl Compras I,Casado,0,1,43.0,43,43,2018-10-02
2022-9,Anl Compras I,Solteiro,1,1,35.0,36,32,2017-08-15
2021-1,Anl Compras Ii,Uniao estavel,1,0,50.0,50,50,2019-06-04
